task,cluster_unit,split_regime,seed,metric,point_estimate,bootstrap_mean,bootstrap_sd,q025,q500,q975,n_records,n_clusters,bootstrap_reps,finite_bootstrap_reps
T2_dmax_reg,inchikey,poi,20260816,rmse,65.77988256297742,64.17296411152174,16.891373920156393,29.749559980692503,65.76696743969947,96.98071627837082,2036,1096,1000,1000
T2_dmax_reg,inchikey,poi,20260816,r2,-4.264728052039587,-4.368149142799688,2.691810139878786,-10.321020877385136,-4.218116843635989,-0.0769884131940754,2036,1096,1000,1000
T2_dmax_reg,inchikey,poi,20260816,spearman,0.11024094555750441,0.11132386377573397,0.031766677387171656,0.049752811413168924,0.11260981536308803,0.16987192795856448,2036,1096,1000,1000
T2_dmax_reg,inchikey,poi,20260817,mae,24.38197846002335,24.387956419119604,0.5493666062224668,23.401513820803068,24.40068840599504,25.404332839780654,2036,1096,1000,1000
T2_dmax_reg,inchikey,poi,20260817,rmse,31.056609572226954,31.055185906424356,0.6787157197377223,29.73698359966334,31.075207393661927,32.33185992668133,2036,1096,1000,1000
T2_dmax_reg,inchikey,poi,20260817,r2,-0.17353984544148138,-0.1751570465913179,0.02604502709963957,-0.22776278251596793,-0.17461507331569037,-0.12407643860271467,2036,1096,1000,1000
T2_dmax_reg,inchikey,poi,20260817,spearman,-0.009424689105368202,-0.009754719191084036,0.02753122378427064,-0.06321384429194955,-0.009058615786262094,0.044497158477522274,2036,1096,1000,1000
T2_dmax_reg,inchikey,pub,20260815,mae,23.399046854644958,23.383467159920343,0.538636445848844,22.3420870204521,23.392190807076695,24.431578463565096,2036,1096,1000,1000
T2_dmax_reg,inchikey,pub,20260815,rmse,30.11830049203201,30.091116779213102,0.6674206477703074,28.80443419211226,30.09340291030464,31.34679123261823,2036,1096,1000,1000
T2_dmax_reg,inchikey,pub,20260815,r2,-0.10369907625519525,-0.10476553822342177,0.02590993894372559,-0.1539617302619858,-0.10493302462693421,-0.053541279397383686,2036,1096,1000,1000
T2_dmax_reg,inchikey,pub,20260815,spearman,0.05645984692514365,0.05659272455538347,0.030820994492844443,0.0004650519864534976,0.056368094422328235,0.11881416269778947,2036,1096,1000,1000
T2_dmax_reg,inchikey,pub,20260816,mae,28.86169962540123,28.95220908807031,2.5653194908042587,24.33471793426786,28.72843263687399,34.68501036166264,2036,1096,1000,1000
T2_dmax_reg,inchikey,pub,20260816,rmse,92.5597018885074,90.68084641150965,21.574933300620945,44.591859118744196,91.87297516419092,131.23283576485593,2036,1096,1000,1000
T2_dmax_reg,inchikey,pub,20260816,r2,-9.423981922307965,-9.607356687389055,4.76735185099867,-20.375790226174967,-9.114356239702017,-1.4643298418824677,2036,1096,1000,1000
T2_dmax_reg,inchikey,pub,20260816,spearman,0.11786660791150476,0.11758371984805974,0.029614132126245193,0.05826615762755716,0.11798694008465055,0.17477279738201146,2036,1096,1000,1000
T2_dmax_reg,inchikey,pub,20260817,mae,23.153690282225842,23.156904542713455,0.5541716690301411,22.05949553974045,23.153776397747958,24.27266828972293,2036,1096,1000,1000
T2_dmax_reg,inchikey,pub,20260817,rmse,29.828471041031246,29.83156108617119,0.6790312244370311,28.523623541894214,29.83046876656438,31.1708852406645,2036,1096,1000,1000
T2_dmax_reg,inchikey,pub,20260817,r2,-0.08255941283926149,-0.08385151786548281,0.027642020583923472,-0.1382484244322412,-0.08394328399204798,-0.03126485466281607,2036,1096,1000,1000
T2_dmax_reg,inchikey,pub,20260817,spearman,0.10824314028152748,0.10871707317691724,0.030148140308709773,0.046183218158307796,0.11006106505692143,0.16604757931470998,2036,1096,1000,1000
T2_dmax_reg,inchikey,random,20260815,mae,21.949354459991156,21.943811938401886,0.5415318830903331,20.873027778480402,21.960850344987136,23.035587670649736,2036,1096,1000,1000
T2_dmax_reg,inchikey,random,20260815,rmse,28.728235109619796,28.713917635373004,0.7012353657017997,27.335418307892468,28.743711233988243,30.110127806711493,2036,1096,1000,1000
T2_dmax_reg,inchikey,random,20260815,r2,-0.004170937303668909,-0.004409353385048242,0.024593109325831242,-0.05425567883827491,-0.003618998435818699,0.04372672202636097,2036,1096,1000,1000
T2_dmax_reg,inchikey,random,20260815,spearman,0.25244197727817147,0.25263779422036403,0.03095731879246816,0.19212729193872008,0.2522389103251302,0.3138763015534671,2036,1096,1000,1000
T2_dmax_reg,inchikey,random,20260816,mae,23.036251792308157,23.03753100267892,0.5539348071578507,21.920173936247565,23.038979832210213,24.120470416134523,2036,1096,1000,1000
T2_dmax_reg,inchikey,random,20260816,rmse,29.42508943351708,29.419280434260422,0.7207595959588775,28.04001562943946,29.415851413865596,30.86944783795588,2036,1096,1000,1000
T2_dmax_reg,inchikey,random,20260816,r2,-0.053477678745623036,-0.05428187618066184,0.024972303316803196,-0.10060379792120566,-0.05322443406817767,-0.006804152300415397,2036,1096,1000,1000
T2_dmax_reg,inchikey,random,20260816,spearman,0.1062405401291553,0.10622674912708024,0.030513188842598158,0.04662191556181326,0.10642859648945877,0.16302375355199167,2036,1096,1000,1000
T2_dmax_reg,inchikey,random,20260817,mae,22.39247517359046,22.42526089834384,0.5541953328487497,21.373104321976406,22.44479000148717,23.446890004347058,2036,1096,1000,1000
T2_dmax_reg,inchikey,random,20260817,rmse,29.881332765811973,29.89846745820139,0.6615508850696941,28.59974167505106,29.913504255419806,31.14395298922275,2036,1096,1000,1000
T2_dmax_reg,inchikey,random,20260817,r2,-0.0863998152053731,-0.08750738753261336,0.022044930622713337,-0.1290891178989812,-0.08752431350465839,-0.04433291009773207,2036,1096,1000,1000
T2_dmax_reg,inchikey,random,20260817,spearman,0.20560987710954942,0.20615150216410422,0.028882251557340352,0.14712994719104044,0.2076009772118685,0.26130163215254815,2036,1096,1000,1000
T2_dmax_reg,inchikey,scaffold,20260815,mae,30.38189321993845,30.426352025534893,2.6633284393383208,25.964277667476146,30.195658668483837,36.2489650150928,2036,1096,1000,1000
T2_dmax_reg,inchikey,scaffold,20260815,rmse,94.54323155791324,92.56105840090598,21.47512733297329,48.12672393995276,94.06634447976776,132.5394525790009,2036,1096,1000,1000
T2_dmax_reg,inchikey,scaffold,20260815,r2,-9.87553525575442,-10.014485440985187,4.854034006659093,-20.485313697542104,-9.657695065860969,-1.8065438814244719,2036,1096,1000,1000
T2_dmax_reg,inchikey,scaffold,20260815,spearman,-0.09451729991078722,-0.09414938092927501,0.02949802988471774,-0.15243466751836005,-0.09398698323598442,-0.03447433542097297,2036,1096,1000,1000
T2_dmax_reg,inchikey,scaffold,20260816,mae,25.616675497778274,25.621187092346844,1.8617306426585345,22.621814754577517,25.396792092205825,29.57696960853071,2036,1096,1000,1000
T2_dmax_reg,inchikey,scaffold,20260816,rmse,72.28303884370324,69.73216647007703,19.07128749517665,29.788112747002987,71.87368339055992,107.92354079607865,2036,1096,1000,1000
T2_dmax_reg,inchikey,scaffold,20260816,r2,-5.357151478635372,-5.371912082945075,3.299297960391456,-12.7668527663973,-5.175356882982049,-0.0803141183060813,2036,1096,1000,1000
T2_dmax_reg,inchikey,scaffold,20260816,spearman,0.16988374097214415,0.17033630259706262,0.02803283586473306,0.1134216388979614,0.1715873011799665,0.2239234064013249,2036,1096,1000,1000
T2_dmax_reg,inchikey,scaffold,20260817,mae,24.59909345701776,24.590330229120095,0.5779795632091584,23.46826258904037,24.587967186808648,25.746098077493194,2036,1096,1000,1000
T2_dmax_reg,inchikey,scaffold,20260817,rmse,31.427158916982847,31.40573890814213,0.7132348833123029,30.055072180035967,31.389796291299866,32.74001944604418,2036,1096,1000,1000
T2_dmax_reg,inchikey,scaffold,20260817,r2,-0.20171089446520551,-0.20261839695377007,0.02880278338018601,-0.2605943813487074,-0.2013362441233182,-0.14887366428898444,2036,1096,1000,1000
T2_dmax_reg,inchikey,scaffold,20260817,spearman,-0.06316033993460697,-0.06288710777064696,0.030158116450790674,-0.12246786603882408,-0.06286228720549082,-0.0026173289213797823,2036,1096,1000,1000
