record_id,compound_id,poi,e3,scaffold,pub_group,year_int,temporal_group,poi_e3
89,52,MDM2,CRBN,O=C1CCC(N2Cc3cc(C#CCCCNC(=O)c4ccc(NC(=O)[C@@H]5NC6(CCCCC6)[C@@]6(C(=O)Nc7ccccc76)[C@H]5c5ccccc5)cc4)ccc3C2=O)C(=O)N1,10.1021/acs.jmedchem.8b00909,,UNKNOWN,MDM2||CRBN
90,53,MDM2,CRBN,O=C1CCC(N2Cc3ccc(C#CCCCNC(=O)c4ccc(NC(=O)[C@@H]5NC6(CCCCC6)[C@@]6(C(=O)Nc7ccccc76)[C@H]5c5ccccc5)cc4)cc3C2=O)C(=O)N1,10.1021/acs.jmedchem.8b00909,,UNKNOWN,MDM2||CRBN
91,54,MDM2,VHL,O=C(CCCCNC(=O)c1ccc(NC(=O)[C@@H]2NC3(CCCCC3)[C@@]3(C(=O)Nc4ccccc43)[C@H]2c2ccccc2)cc1)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,10.1021/acs.jmedchem.8b00909,,UNKNOWN,MDM2||VHL
92,55,MDM2,VHL,O=C(CCOCCOCCNC(=O)c1ccc(NC(=O)[C@@H]2NC3(CCCCC3)[C@@]3(C(=O)Nc4ccccc43)[C@H]2c2ccccc2)cc1)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,10.1021/acs.jmedchem.8b00909,,UNKNOWN,MDM2||VHL
93,56,MDM2,VHL,O=C(CCOCCOCCOCCNC(=O)c1ccc(NC(=O)[C@@H]2NC3(CCCCC3)[C@@]3(C(=O)Nc4ccccc43)[C@H]2c2ccccc2)cc1)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,10.1021/acs.jmedchem.8b00909,,UNKNOWN,MDM2||VHL
94,57,ER,CRBN,O=C1CCC(N2Cc3c(C#CCOCCOCCOCCNCCOc4ccc(C(=O)c5c(-c6ccccc6)sc6ccccc56)cc4)cccc3C2=O)C(=O)N1,10.1021/acs.jmedchem.8b01572,,UNKNOWN,ER||CRBN
95,58,ER,CRBN,O=C1CCC(N2Cc3c(C#CCCCCCCNCCOc4ccc(C(=O)c5c(-c6ccccc6)sc6ccccc56)cc4)cccc3C2=O)C(=O)N1,10.1021/acs.jmedchem.8b01572,,UNKNOWN,ER||CRBN
96,59,ER,VHL,O=C(CCOCCOCCOCCNCCOc1ccc(C(=O)c2c(-c3ccccc3)sc3ccccc23)cc1)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,10.1021/acs.jmedchem.8b01572,,UNKNOWN,ER||VHL
97,60,ER,VHL,O=C(CCCCCCCNCCOc1ccc(C(=O)c2c(-c3ccccc3)sc3ccccc23)cc1)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,10.1021/acs.jmedchem.8b01572,,UNKNOWN,ER||VHL
98,61,ER,VHL,O=C(CCCNCCOc1ccc(C(=O)c2c(-c3ccccc3)sc3ccccc23)cc1)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,10.1021/acs.jmedchem.8b01572,,UNKNOWN,ER||VHL
99,62,ER,VHL,O=C(CCCCNCCOc1ccc(C(=O)c2c(-c3ccccc3)sc3ccccc23)cc1)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,10.1021/acs.jmedchem.8b01572,,UNKNOWN,ER||VHL
100,63,ER,VHL,O=C(CCCCCNCCOc1ccc(C(=O)c2c(-c3ccccc3)sc3ccccc23)cc1)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,10.1021/acs.jmedchem.8b01572,,UNKNOWN,ER||VHL
101,64,ER,VHL,O=C(CCCCCCNCCOc1ccc(C(=O)c2c(-c3ccccc3)sc3ccccc23)cc1)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,10.1021/acs.jmedchem.8b01572,,UNKNOWN,ER||VHL
102,65,ER,VHL,O=C(CCCCCCCCNCCOc1ccc(C(=O)c2c(-c3ccccc3)sc3ccccc23)cc1)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,10.1021/acs.jmedchem.8b01572,,UNKNOWN,ER||VHL
103,66,ER,VHL,O=C(CCCCCCCCCNCCOc1ccc(C(=O)c2c(-c3ccccc3)sc3ccccc23)cc1)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,10.1021/acs.jmedchem.8b01572,,UNKNOWN,ER||VHL
104,67,ER,VHL,O=C(CCCCCCCNCCOc1ccc(C(=O)c2c(-c3ccccc3)sc3ccccc23)cc1)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,10.1021/acs.jmedchem.8b01572,,UNKNOWN,ER||VHL
105,68,ER,VHL,O=C(CCCCCCCNCCOc1ccc(C(=O)c2c(-c3ccccc3)sc3ccccc23)cc1)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,10.1021/acs.jmedchem.8b01572,,UNKNOWN,ER||VHL
106,69,ER,VHL,O=C(CCCCCCCNCCOc1ccc(C(=O)c2c(-c3ccccc3)sc3ccccc23)cc1)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,10.1021/acs.jmedchem.8b01572,,UNKNOWN,ER||VHL
107,70,ER,VHL,O=C(CCCCCCCN(CCOc1ccc(C(=O)c2c(-c3ccccc3)sc3ccccc23)cc1)C1CC1)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,10.1021/acs.jmedchem.8b01572,,UNKNOWN,ER||VHL
108,71,ER,VHL,O=C(CCCCCCCN(CCOc1ccc(C(=O)c2c(-c3ccccc3)sc3ccccc23)cc1)C1CCC1)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,10.1021/acs.jmedchem.8b01572,,UNKNOWN,ER||VHL
109,72,ER,VHL,O=C(CCCCCCCN(CCOc1ccc(C(=O)c2c(-c3ccccc3)sc3ccccc23)cc1)C1CCCC1)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,10.1021/acs.jmedchem.8b01572,,UNKNOWN,ER||VHL
110,73,ER,VHL,O=C(CCCCCCCN(CCOc1ccc(C(=O)c2c(-c3ccccc3)sc3ccccc23)cc1)C1CCCCC1)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,10.1021/acs.jmedchem.8b01572,,UNKNOWN,ER||VHL
111,74,ER,VHL,O=C(CCCCCCCN(CCOc1ccc(C(=O)c2c(-c3ccccc3)sc3ccccc23)cc1)CC1CCC1)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,10.1021/acs.jmedchem.8b01572,,UNKNOWN,ER||VHL
112,75,ER,VHL,O=C(CCOCCOCCNCCOc1ccc(C(=O)c2c(-c3ccccc3)sc3ccccc23)cc1)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,10.1021/acs.jmedchem.8b01572,,UNKNOWN,ER||VHL
113,76,ER,VHL,O=C(COCCOCCNCCOc1ccc(C(=O)c2c(-c3ccccc3)sc3ccccc23)cc1)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,10.1021/acs.jmedchem.8b01572,,UNKNOWN,ER||VHL
114,77,ER,VHL,O=C(COCCCCCNCCOc1ccc(C(=O)c2c(-c3ccccc3)sc3ccccc23)cc1)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,10.1021/acs.jmedchem.8b01572,,UNKNOWN,ER||VHL
115,78,ER,VHL,O=C(CCCN1CCC(CCNCCOc2ccc(C(=O)c3c(-c4ccccc4)sc4ccccc34)cc2)CC1)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,10.1021/acs.jmedchem.8b01572,,UNKNOWN,ER||VHL
116,79,ER,VHL,O=C(CCCN1CCN(CCNCCOc2ccc(C(=O)c3c(-c4ccccc4)sc4ccccc34)cc2)CC1)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,10.1021/acs.jmedchem.8b01572,,UNKNOWN,ER||VHL
117,80,ER,VHL,O=C(CCn1cc(C#CCCCNCCOc2ccc(C(=O)c3c(-c4ccccc4)sc4ccccc34)cc2)cn1)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,10.1021/acs.jmedchem.8b01572,,UNKNOWN,ER||VHL
118,81,ER,VHL,O=C(Cn1cc(C#CCCNCCOc2ccc(C(=O)c3c(-c4ccccc4)sc4ccccc34)cc2)cn1)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,10.1021/acs.jmedchem.8b01572,,UNKNOWN,ER||VHL
119,82,ER,VHL,O=C(Cn1cc(CCCCNCCOc2ccc(C(=O)c3c(-c4ccccc4)sc4ccccc34)cc2)cn1)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,10.1021/acs.jmedchem.8b01572,,UNKNOWN,ER||VHL
120,83,ER,VHL,O=C(CCCCCCCNCCOc1ccc(C(=Cc2ccccc2)c2ccccc2)cc1)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,10.1021/acs.jmedchem.8b01572,,UNKNOWN,ER||VHL
121,84,ER,VHL,O=C(CCCCCCCNCCOc1ccc(C(=Cc2ccccc2)c2ccccc2)cc1)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,10.1021/acs.jmedchem.8b01572,,UNKNOWN,ER||VHL
122,85,ER,VHL,O=C(CCCCCCCNCCOc1ccc(Cn2c(-c3ccccc3)cc3ccccc32)cc1)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,10.1021/acs.jmedchem.8b01572,,UNKNOWN,ER||VHL
123,86,ER,VHL,O=C(CCCCCCCNCCOc1ccc([C@@H]2c3ccccc3CC[C@@H]2c2ccccc2)cc1)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,10.1021/acs.jmedchem.8b01572,,UNKNOWN,ER||VHL
124,87,ER,VHL,O=C(CCCCCCCNCCOc1ccc(C(=O)c2c(-c3ccccc3)sc3ccccc23)cc1)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,10.1021/acs.jmedchem.8b01572,,UNKNOWN,ER||VHL
125,88,ER,VHL,O=C(CCCCCCCNCCOc1ccc(C(=O)c2c(-c3ccccc3)sc3ccccc23)cc1)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccccc1,10.1021/acs.jmedchem.8b01572,,UNKNOWN,ER||VHL
126,89,ER,VHL,O=C(CCCCCCCNCCOc1ccc(C(=O)c2c(-c3ccccc3)sc3ccccc23)cc1)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccccc1,10.1021/acs.jmedchem.8b01572,,UNKNOWN,ER||VHL
127,90,ER,VHL,O=C(CCCCCCCNCCOc1ccc(C(=O)c2c(-c3ccccc3)sc3ccccc23)cc1)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccccc1,10.1021/acs.jmedchem.8b01572,,UNKNOWN,ER||VHL
128,91,ER,VHL,O=C(CCCCCCCNCCOc1ccc(C(=O)c2c(-c3ccccc3)sc3ccccc23)cc1)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(C2CC2)cc1,10.1021/acs.jmedchem.8b01572,,UNKNOWN,ER||VHL
129,92,ER,VHL,O=C(CCCCCCCNCCOc1ccc(C(=O)c2c(-c3ccccc3)sc3ccccc23)cc1)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccccc1,10.1021/acs.jmedchem.8b01572,,UNKNOWN,ER||VHL
130,93,ER,VHL,O=C(CCCCCCCNCCOc1ccc(C(=O)c2c(-c3ccccc3)sc3ccccc23)cc1)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccccc1,10.1021/acs.jmedchem.8b01572,,UNKNOWN,ER||VHL
131,94,AR,VHL,O=C(CCNC(=O)c1ccc(N2CC(=O)N(c3ccccc3)C2=S)cc1)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,10.1021/acs.jmedchem.8b01631,,UNKNOWN,AR||VHL
132,95,AR,VHL,O=C(CCCNC(=O)c1ccc(N2CC(=O)N(c3ccccc3)C2=S)cc1)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,10.1021/acs.jmedchem.8b01631,,UNKNOWN,AR||VHL
133,96,AR,VHL,O=C(CCCCNC(=O)c1ccc(N2CC(=O)N(c3ccccc3)C2=S)cc1)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,10.1021/acs.jmedchem.8b01631,,UNKNOWN,AR||VHL
134,97,AR,VHL,O=C(CCCCCNC(=O)c1ccc(N2CC(=O)N(c3ccccc3)C2=S)cc1)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,10.1021/acs.jmedchem.8b01631,,UNKNOWN,AR||VHL
135,98,AR,VHL,O=C(CCCCCCNC(=O)c1ccc(N2CC(=O)N(c3ccccc3)C2=S)cc1)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,10.1021/acs.jmedchem.8b01631,,UNKNOWN,AR||VHL
136,99,AR,VHL,O=C(CCCCCCCNC(=O)c1ccc(N2CC(=O)N(c3ccccc3)C2=S)cc1)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,10.1021/acs.jmedchem.8b01631,,UNKNOWN,AR||VHL
137,100,AR,VHL,O=C(CCCCCCCCNC(=O)c1ccc(N2CC(=O)N(c3ccccc3)C2=S)cc1)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,10.1021/acs.jmedchem.8b01631,,UNKNOWN,AR||VHL
138,101,AR,VHL,O=C(CCCCCCCCCNC(=O)c1ccc(N2CC(=O)N(c3ccccc3)C2=S)cc1)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,10.1021/acs.jmedchem.8b01631,,UNKNOWN,AR||VHL
139,102,AR,VHL,O=C(CCCCCCCCCCNC(=O)c1ccc(N2CC(=O)N(c3ccccc3)C2=S)cc1)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,10.1021/acs.jmedchem.8b01631,,UNKNOWN,AR||VHL
140,103,AR,VHL,O=C(CCCCCCCCCCCNC(=O)c1ccc(N2CC(=O)N(c3ccccc3)C2=S)cc1)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,10.1021/acs.jmedchem.8b01631,,UNKNOWN,AR||VHL
141,104,AR,VHL,O=C(CCOCCOCCNC(=O)c1ccc(N2CC(=O)N(c3ccccc3)C2=S)cc1)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,10.1021/acs.jmedchem.8b01631,,UNKNOWN,AR||VHL
142,105,AR,VHL,O=C(CCCCCCc1ccc(C#Cc2ccc(N3CC(=O)N(c4ccccc4)C3=S)cc2)cn1)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,10.1021/acs.jmedchem.8b01631,,UNKNOWN,AR||VHL
143,106,AR,VHL,O=C(CCCN1CCN(c2ccc(C#Cc3ccc(N4CC(=O)N(c5ccccc5)C4=S)cc3)cn2)CC1)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,10.1021/acs.jmedchem.8b01631,,UNKNOWN,AR||VHL
144,107,AR,VHL,O=C(CCCN1CCN(c2ccc(C#Cc3ccc(N4CC(=O)N(c5ccccc5)C4=S)cc3)cn2)CC1)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,10.1021/acs.jmedchem.8b01631,,UNKNOWN,AR||VHL
145,108,AR,VHL,O=C(CCCCN1CCN(c2ccc(C#Cc3ccc(N4CC(=O)N(c5ccccc5)C4=S)cc3)cn2)CC1)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,10.1021/acs.jmedchem.8b01631,,UNKNOWN,AR||VHL
146,109,AR,VHL,O=C(CCN1CCN(c2ccc(C#Cc3ccc(N4CC(=O)N(c5ccccc5)C4=S)cc3)cn2)CC1)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,10.1021/acs.jmedchem.8b01631,,UNKNOWN,AR||VHL
147,110,AR,VHL,O=C(CN1CCN(c2ccc(C#Cc3ccc(N4CC(=O)N(c5ccccc5)C4=S)cc3)cn2)CC1)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,10.1021/acs.jmedchem.8b01631,,UNKNOWN,AR||VHL
148,111,AR,VHL,O=C(NCc1ccc(-c2cncs2)cc1)[C@@H]1CCCN1C(=O)CNC(=O)N1CCN(c2ccc(C#Cc3ccc(N4CC(=O)N(c5ccccc5)C4=S)cc3)cn2)CC1,10.1021/acs.jmedchem.8b01631,,UNKNOWN,AR||VHL
149,112,AR,VHL,O=C(C[C@H](NC(=O)[C@@H]1CCCN1C(=O)Cc1ccno1)c1ccc(-c2cncs2)cc1)NCCCCCCCCCNC(=O)c1ccc(N2CC(=O)N(c3ccccc3)C2=S)cc1,10.1021/acs.jmedchem.8b01631,,UNKNOWN,AR||VHL
150,113,AR,VHL,O=C(C[C@H](NC(=O)[C@@H]1CCCN1C(=O)Cc1ccno1)c1ccc(-c2cncs2)cc1)NCCCN1CCN(c2ccc(C#Cc3ccc(N4CC(=O)N(c5ccccc5)C4=S)cc3)cn2)CC1,10.1021/acs.jmedchem.8b01631,,UNKNOWN,AR||VHL
151,114,AR,VHL,O=C(N[C@@H](CC(=O)N1CCN(c2ccc(C#Cc3ccc(N4CC(=O)N(c5ccccc5)C4=S)cc3)cn2)CC1)c1ccc(-c2cncs2)cc1)[C@@H]1CCCN1C(=O)Cc1ccno1,10.1021/acs.jmedchem.8b01631,,UNKNOWN,AR||VHL
152,115,AR,VHL,O=C(N[C@@H](CC(=O)N1CCC(N2CCC(C#Cc3ccc(N4CC(=O)N(c5ccccc5)C4=S)cc3)CC2)CC1)c1ccc(-c2cncs2)cc1)[C@@H]1CCCN1C(=O)Cc1ccno1,10.1021/acs.jmedchem.8b01631,,UNKNOWN,AR||VHL
153,116,AR,VHL,O=C(N[C@@H](CC(=O)N1CCC(N2CCC(C#Cc3ccc(N4C(=S)N(c5cccnc5)C(=O)C45CCC5)cc3)CC2)CC1)c1ccc(-c2cncs2)cc1)[C@@H]1CCCN1C(=O)Cc1ccno1,10.1021/acs.jmedchem.8b01631,,UNKNOWN,AR||VHL
154,117,AR,VHL,O=C(CCS(=O)c1ccc(C#CC2CCN(C3CCN(C(=O)C[C@H](NC(=O)[C@@H]4CCCN4C(=O)Cc4ccno4)c4ccc(-c5cncs5)cc4)CC3)CC2)cc1)Nc1ccccc1,10.1021/acs.jmedchem.8b01631,,UNKNOWN,AR||VHL
155,118,AR,VHL,O=C(N[C@H]1C[C@H](Oc2ccccc2)C1)c1ccc(C#CC2CCN(C3CCN(C(=O)C[C@H](NC(=O)[C@@H]4CCCN4C(=O)Cc4ccno4)c4ccc(-c5cncs5)cc4)CC3)CC2)cc1,10.1021/acs.jmedchem.8b01631,,UNKNOWN,AR||VHL
156,118,AR,VHL,O=C(N[C@H]1C[C@H](Oc2ccccc2)C1)c1ccc(C#CC2CCN(C3CCN(C(=O)C[C@H](NC(=O)[C@@H]4CCCN4C(=O)Cc4ccno4)c4ccc(-c5cncs5)cc4)CC3)CC2)cc1,10.1021/acs.jmedchem.9b01393,,UNKNOWN,AR||VHL
157,119,AR,VHL,O=C(N[C@@H](CC(=O)N1CCC(N2CCC(C#Cc3ccc(Cc4cnn(-c5ccccc5)c4)cc3)CC2)CC1)c1ccc(-c2cncs2)cc1)[C@@H]1CCCN1C(=O)Cc1ccno1,10.1021/acs.jmedchem.8b01631,,UNKNOWN,AR||VHL
158,120,AR,VHL,O=C(N[C@H]1C[C@H](Oc2ccccc2)C1)c1ccc(C#CC2CCN(C3CCN(C(=O)C[C@H](NC(=O)[C@@H]4CCCN4C(=O)CNC(=O)C4CC4)c4ccc(-c5cncs5)cc4)CC3)CC2)cc1,10.1021/acs.jmedchem.8b01631,,UNKNOWN,AR||VHL
159,121,AR,VHL,O=C(N[C@H]1C[C@H](Oc2ccccc2)C1)c1ccc(C#CC2CCN(C3CCN(C(=O)C[C@H](NC(=O)[C@@H]4CCCN4C(=O)CNC(=O)C4CC4)c4ccc(-c5cncs5)cc4)CC3)CC2)cc1,10.1021/acs.jmedchem.8b01631,,UNKNOWN,AR||VHL
160,122,AR,VHL,O=C(N[C@H]1C[C@H](Oc2ccccc2)C1)c1ccc(C#CC2CCN(C3CCN(C(=O)C[C@H](NC(=O)[C@@H]4CCCN4)c4ccc(-c5cncs5)cc4)CC3)CC2)cc1,10.1021/acs.jmedchem.8b01631,,UNKNOWN,AR||VHL
161,123,AR,VHL,O=C(N[C@H]1C[C@H](Oc2ccccc2)C1)c1ccc(C#CC2CCN(C3CCN(C(=O)C[C@@H](NC(=O)[C@@H]4CCCN4C(=O)CNC(=O)C4CC4)c4ccc(-c5cncs5)cc4)CC3)CC2)cc1,10.1021/acs.jmedchem.8b01631,,UNKNOWN,AR||VHL
162,124,AR,VHL,O=C(N[C@H]1C[C@H](Oc2ccccc2)C1)c1ccc(C#CC2CCN(C3CCN(C(=O)C[C@H](NC(=O)[C@@H]4CCCN4C(=O)CNC(=O)C4CC4)c4ccc(-c5cncs5)cc4)CC3)CC2)cc1,10.1021/acs.jmedchem.8b01631,,UNKNOWN,AR||VHL
163,125,AR,VHL,O=C(C[C@H](NC(=O)[C@@H]1CCCN1C(=O)Cc1ccno1)c1ccc(-c2cncs2)cc1)NCCCCCCCCCNC(=O)c1ccc(C(=O)N[C@H]2C[C@H](Oc3ccccc3)C2)cc1,10.1021/acs.jmedchem.8b01631,,UNKNOWN,AR||VHL
164,126,AR,CRBN,O=C1CCC(N2C(=O)c3cccc(NCCCCCCCCCCNC(=O)c4ccc(C(=O)N[C@H]5C[C@H](Oc6ccccc6)C5)cc4)c3C2=O)C(=O)N1,10.1021/acs.jmedchem.8b01631,,UNKNOWN,AR||CRBN
165,127,AR,CRBN,O=C1CCC(N2C(=O)c3cccc(N4CCC(N5CCC(C#Cc6ccc(C(=O)N[C@H]7C[C@H](Oc8ccccc8)C7)cc6)CC5)CC4)c3C2=O)C(=O)N1,10.1021/acs.jmedchem.8b01631,,UNKNOWN,AR||CRBN
166,128,BRD2,CRBN,O=C(COc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O)NCCCCNC(=O)c1nc(Nc2cc(C3CC3)n[nH]2)c2c(n1)[nH]c1cc(-c3cnoc3)ccc12,10.1021/acs.jmedchem.6b01816,,UNKNOWN,BRD2||CRBN
167,128,BRD3,CRBN,O=C(COc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O)NCCCCNC(=O)c1nc(Nc2cc(C3CC3)n[nH]2)c2c(n1)[nH]c1cc(-c3cnoc3)ccc12,10.1021/acs.jmedchem.6b01816,,UNKNOWN,BRD3||CRBN
168,128,BRD4,CRBN,O=C(COc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O)NCCCCNC(=O)c1nc(Nc2cc(C3CC3)n[nH]2)c2c(n1)[nH]c1cc(-c3cnoc3)ccc12,10.1021/acs.jmedchem.6b01816,,UNKNOWN,BRD4||CRBN
169,129,BRD2,CRBN,O=C(CNc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O)NCCCCNC(=O)c1nc(Nc2cc(C3CC3)n[nH]2)c2c(n1)[nH]c1cc(-c3cnoc3)ccc12,10.1021/acs.jmedchem.6b01816,,UNKNOWN,BRD2||CRBN
170,129,BRD3,CRBN,O=C(CNc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O)NCCCCNC(=O)c1nc(Nc2cc(C3CC3)n[nH]2)c2c(n1)[nH]c1cc(-c3cnoc3)ccc12,10.1021/acs.jmedchem.6b01816,,UNKNOWN,BRD3||CRBN
171,129,BRD4,CRBN,O=C(CNc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O)NCCCCNC(=O)c1nc(Nc2cc(C3CC3)n[nH]2)c2c(n1)[nH]c1cc(-c3cnoc3)ccc12,10.1021/acs.jmedchem.6b01816,,UNKNOWN,BRD4||CRBN
172,130,BRD2,CRBN,O=C1CCC(N2C(=O)c3cccc(OCCCCCCCNC(=O)c4nc(Nc5cc(C6CC6)n[nH]5)c5c(n4)[nH]c4cc(-c6cnoc6)ccc45)c3C2=O)C(=O)N1,10.1021/acs.jmedchem.6b01816,,UNKNOWN,BRD2||CRBN
173,130,BRD3,CRBN,O=C1CCC(N2C(=O)c3cccc(OCCCCCCCNC(=O)c4nc(Nc5cc(C6CC6)n[nH]5)c5c(n4)[nH]c4cc(-c6cnoc6)ccc45)c3C2=O)C(=O)N1,10.1021/acs.jmedchem.6b01816,,UNKNOWN,BRD3||CRBN
174,130,BRD4,CRBN,O=C1CCC(N2C(=O)c3cccc(OCCCCCCCNC(=O)c4nc(Nc5cc(C6CC6)n[nH]5)c5c(n4)[nH]c4cc(-c6cnoc6)ccc45)c3C2=O)C(=O)N1,10.1021/acs.jmedchem.6b01816,,UNKNOWN,BRD4||CRBN
175,131,BRD2,CRBN,O=C1CCC(N2C(=O)c3cccc(NCCCCCCCNC(=O)c4nc(Nc5cc(C6CC6)n[nH]5)c5c(n4)[nH]c4cc(-c6cnoc6)ccc45)c3C2=O)C(=O)N1,10.1021/acs.jmedchem.6b01816,,UNKNOWN,BRD2||CRBN
176,131,BRD3,CRBN,O=C1CCC(N2C(=O)c3cccc(NCCCCCCCNC(=O)c4nc(Nc5cc(C6CC6)n[nH]5)c5c(n4)[nH]c4cc(-c6cnoc6)ccc45)c3C2=O)C(=O)N1,10.1021/acs.jmedchem.6b01816,,UNKNOWN,BRD3||CRBN
177,131,BRD4,CRBN,O=C1CCC(N2C(=O)c3cccc(NCCCCCCCNC(=O)c4nc(Nc5cc(C6CC6)n[nH]5)c5c(n4)[nH]c4cc(-c6cnoc6)ccc45)c3C2=O)C(=O)N1,10.1021/acs.jmedchem.6b01816,,UNKNOWN,BRD4||CRBN
178,132,BRD2,CRBN,O=C1CCC(N2C(=O)c3cccc(NCCCCCCNC(=O)c4nc(Nc5cc(C6CC6)n[nH]5)c5c(n4)[nH]c4cc(-c6cnoc6)ccc45)c3C2=O)C(=O)N1,10.1021/acs.jmedchem.6b01816,,UNKNOWN,BRD2||CRBN
179,132,BRD3,CRBN,O=C1CCC(N2C(=O)c3cccc(NCCCCCCNC(=O)c4nc(Nc5cc(C6CC6)n[nH]5)c5c(n4)[nH]c4cc(-c6cnoc6)ccc45)c3C2=O)C(=O)N1,10.1021/acs.jmedchem.6b01816,,UNKNOWN,BRD3||CRBN
180,132,BRD4,CRBN,O=C1CCC(N2C(=O)c3cccc(NCCCCCCNC(=O)c4nc(Nc5cc(C6CC6)n[nH]5)c5c(n4)[nH]c4cc(-c6cnoc6)ccc45)c3C2=O)C(=O)N1,10.1021/acs.jmedchem.6b01816,,UNKNOWN,BRD4||CRBN
